CustomerID,CustomerName,Gender,AgeGroup,State,CustomerType
510,Riaan Gaba,Female,26-35,Kerala,New
511,Manjari Cheema,Male,26-35,Uttar Pradesh,Returning
512,Manikya Ghosh,Female,26-35,Maharashtra,Returning
513,Ivana Sachdev,Male,26-35,West Bengal,New
514,Pari Chanda,Female,60+,Karnataka,New
515,Nirvi Barad,Female,36-45,Tamil Nadu,Returning
516,Kabir Atwal,Male,18-25,Uttar Pradesh,New
517,Jiya Banik,Female,36-45,Kerala,New
518,Ira Jayaraman,Female,60+,Telangana,New
519,Neysa Sekhon,Female,46-60,Maharashtra,Returning
520,Rhea Verma,Female,18-25,West Bengal,New
521,Riya Buch,Female,18-25,Uttar Pradesh,New
522,Seher Lall,Male,46-60,Telangana,New
523,Samaira Mahal,Female,26-35,Telangana,New
524,Eva Bandi,Male,60+,Kerala,Returning
525,Gatik Kar,Female,46-60,Karnataka,New
526,Kartik Kata,Male,36-45,Telangana,New
527,Jayesh Ganesan,Male,36-45,Rajasthan,Returning
528,Miraya Swamy,Female,46-60,Telangana,New
529,Madhav Srinivas,Female,60+,Rajasthan,New
530,Lagan Acharya,Female,18-25,West Bengal,New
531,Indrans Lanka,Male,18-25,Tamil Nadu,Returning
532,Seher Dugal,Female,26-35,Uttar Pradesh,New
533,Anika Ramachandran,Male,60+,Gujarat,Returning
534,Anya Ray,Male,36-45,Tamil Nadu,Returning
535,Alisha Lanka,Male,36-45,West Bengal,Returning
536,Samarth Kar,Female,26-35,Uttar Pradesh,Returning
537,Ayesha Chauhan,Female,36-45,Karnataka,Returning
538,Tejas Chokshi,Male,26-35,Delhi,New
539,Akarsh Dora,Male,26-35,Delhi,New
540,Vihaan Karan,Female,46-60,West Bengal,New
541,Siya Suresh,Male,18-25,Karnataka,Returning
542,Umang Kara,Female,60+,Kerala,New
543,Keya Tripathi,Male,60+,Tamil Nadu,Returning
544,Hazel Chaudhuri,Female,18-25,Rajasthan,Returning
545,Mahika Deo,Male,60+,Delhi,New
546,Suhana Badal,Female,36-45,Gujarat,New
547,Azad Bhasin,Male,36-45,Delhi,Returning
548,Nitya Baral,Female,60+,Karnataka,Returning
549,Faiyaz Bajaj,Female,46-60,Tamil Nadu,Returning
550,Mehul Buch,Male,60+,Rajasthan,Returning
551,Ela Sarkar,Male,26-35,Maharashtra,New
552,Jayan Guha,Female,26-35,West Bengal,New
553,Rati Sangha,Male,18-25,Gujarat,New
554,Sumer Chaudhry,Female,36-45,Kerala,Returning
555,Rati Kadakia,Male,46-60,Maharashtra,Returning
556,Kimaya Gill,Female,60+,Karnataka,Returning
557,Emir Anand,Female,26-35,Tamil Nadu,Returning
558,Nirvi Sengupta,Female,36-45,Gujarat,Returning
559,Urvi Bhandari,Female,36-45,Delhi,New
560,Darshit Yogi,Female,46-60,Uttar Pradesh,New
561,Kaira Bhandari,Female,46-60,West Bengal,New
562,Dishani Chad,Male,46-60,Rajasthan,Returning
563,Mamooty Cherian,Male,46-60,Karnataka,New
564,Saksham Mane,Male,26-35,Maharashtra,Returning
565,Nishith Mallick,Female,46-60,Maharashtra,New
566,Trisha Bassi,Female,36-45,Kerala,Returning
567,Ivan Sampath,Female,36-45,Uttar Pradesh,Returning
568,Hridaan Gole,Female,60+,West Bengal,New
569,Akarsh Madan,Male,36-45,Gujarat,New
570,Anaya Bali,Male,36-45,Gujarat,Returning
571,Parinaaz Kala,Female,26-35,Rajasthan,Returning
572,Riya Wable,Male,36-45,Delhi,New
573,Kiaan Mangal,Male,18-25,Karnataka,Returning
574,Nakul Chakraborty,Female,36-45,Uttar Pradesh,Returning
575,Shalv Divan,Male,60+,Rajasthan,New
576,Nishith Jayaraman,Female,60+,Gujarat,Returning
577,Trisha Srivastava,Male,46-60,Delhi,Returning
578,Armaan Singhal,Female,26-35,Telangana,New
579,Prisha Choudhry,Female,60+,Karnataka,Returning
580,Shayak Madan,Female,18-25,Rajasthan,New
581,Indrans Malhotra,Female,18-25,Delhi,Returning
582,Lagan Golla,Male,46-60,Delhi,Returning
583,Zain Batra,Female,26-35,Delhi,Returning
584,Kabir Kothari,Female,26-35,Tamil Nadu,Returning
585,Reyansh Dada,Female,36-45,Delhi,Returning
586,Zeeshan Cheema,Male,18-25,Delhi,New
587,Vanya Master,Female,18-25,Telangana,Returning
588,Himmat Bali,Male,18-25,West Bengal,Returning
589,Pranay Toor,Female,18-25,Uttar Pradesh,Returning
590,Jayant Kala,Male,60+,Maharashtra,New
591,Jayan Sandal,Male,26-35,Rajasthan,New
592,Divit Baral,Female,36-45,Delhi,Returning
593,Zoya Mander,Male,60+,Telangana,Returning
594,Shalv Shenoy,Female,26-35,Delhi,Returning
595,Badal Borra,Female,46-60,Karnataka,Returning
596,Shanaya Choudhary,Female,18-25,Gujarat,New
597,Vidur Cherian,Male,36-45,Tamil Nadu,Returning
598,Arhaan Rau,Male,26-35,Maharashtra,New
599,Ayesha Mammen,Female,46-60,Uttar Pradesh,Returning
600,Mohanlal Balakrishnan,Female,18-25,Kerala,Returning
601,Tara Rao,Male,46-60,Delhi,New
602,Oorja Sachdeva,Female,46-60,Delhi,Returning
603,Rhea Kunda,Female,60+,Gujarat,New
604,Mishti Chand,Female,46-60,Telangana,Returning
605,Kaira Kannan,Male,60+,Kerala,Returning
606,Anaya Shah,Male,60+,Rajasthan,New
607,Jiya Ravel,Male,46-60,Kerala,New
608,Jayan Rastogi,Female,26-35,Tamil Nadu,New
609,Jiya Subramanian,Female,46-60,West Bengal,New
610,Faiyaz Keer,Female,46-60,Delhi,Returning
611,Navya Gole,Male,26-35,Uttar Pradesh,Returning
612,Manjari Bhavsar,Female,18-25,Maharashtra,Returning
613,Ranbir Bath,Female,36-45,Karnataka,Returning
614,Dhanush Dhar,Female,18-25,Kerala,New
615,Khushi Kumer,Female,46-60,Tamil Nadu,New
616,Riaan Garg,Male,18-25,Delhi,New
617,Hiran Kata,Male,36-45,Uttar Pradesh,Returning
618,Jiya Kanda,Female,18-25,Kerala,New
619,Amira Wable,Male,36-45,Gujarat,Returning
620,Bhamini Buch,Male,18-25,Delhi,Returning
621,Kismat Kapoor,Female,60+,Tamil Nadu,New
622,Prisha Ramaswamy,Female,46-60,Maharashtra,Returning
623,Dhanuk Dey,Male,36-45,Delhi,New
624,Kaira Chatterjee,Female,46-60,Uttar Pradesh,New
625,Ayesha Sunder,Male,60+,Delhi,New
626,Vaibhav Grover,Female,18-25,West Bengal,New
627,Divij Ahluwalia,Male,46-60,Maharashtra,Returning
628,Rati Sood,Female,18-25,Uttar Pradesh,New
629,Shalv Sachdeva,Male,18-25,Karnataka,Returning
630,Yuvraj  Borah,Male,46-60,Gujarat,Returning
631,Manjari Agrawal,Male,36-45,Gujarat,Returning
632,Prerak Subramanian,Female,36-45,West Bengal,New
633,Heer Mandal,Male,46-60,Uttar Pradesh,New
634,Keya Sarma,Male,36-45,Uttar Pradesh,New
635,Vedika Sheth,Female,26-35,Uttar Pradesh,New
636,Kaira Cherian,Female,18-25,Telangana,New
637,Damini Wable,Male,46-60,Maharashtra,New
638,Anika Sampath,Male,60+,Karnataka,Returning
639,Aarush Cheema,Female,46-60,Tamil Nadu,New
640,Dhanush Ben,Female,46-60,Rajasthan,New
641,Siya Ganesh,Female,18-25,Kerala,Returning
642,Mannat Sarin,Female,60+,Delhi,Returning
643,Vaibhav Khanna,Female,18-25,Karnataka,Returning
644,Onkar Taneja,Male,36-45,Kerala,Returning
645,Abram Bala,Female,46-60,Rajasthan,Returning
646,Gatik Kohli,Male,18-25,West Bengal,Returning
647,Saira Kala,Male,26-35,Maharashtra,New
648,Anika Ganesh,Male,46-60,Karnataka,Returning
649,Sahil Varughese,Female,36-45,Rajasthan,Returning
650,Samarth Tandon,Male,18-25,Rajasthan,Returning
651,Chirag Sani,Male,18-25,Karnataka,New
652,Hunar Subramanian,Female,26-35,Kerala,Returning
653,Samiha Kibe,Male,36-45,Uttar Pradesh,New
654,Mannat Bhandari,Male,26-35,Rajasthan,Returning
655,Tanya Bir,Female,46-60,Karnataka,New
656,Vidur Contractor,Male,60+,West Bengal,Returning
657,Taran Bobal,Male,18-25,Tamil Nadu,New
658,Riaan Chaudhari,Male,26-35,Rajasthan,Returning
659,Ritvik Dhingra,Female,18-25,Maharashtra,New
660,Nitya Kunda,Female,18-25,Uttar Pradesh,Returning
661,Zeeshan Yadav,Female,26-35,Gujarat,Returning
662,Aradhya Sastry,Male,18-25,Delhi,Returning
663,Samar Dewan,Male,36-45,Telangana,New
664,Vihaan Buch,Female,36-45,Telangana,Returning
665,Samiha Sahota,Male,60+,Tamil Nadu,New
666,Farhan Bir,Male,36-45,Uttar Pradesh,Returning
667,Chirag Kant,Female,26-35,Telangana,Returning
668,Aradhya Subramanian,Female,36-45,Kerala,Returning
669,Shalv Sibal,Male,60+,Maharashtra,Returning
670,Ehsaan Badami,Male,46-60,Uttar Pradesh,New
671,Nishith Rege,Male,46-60,Tamil Nadu,New
672,Nitara Shanker,Female,26-35,Maharashtra,Returning
673,Gokul Shankar,Female,60+,Maharashtra,New
674,Ela Dugar,Female,36-45,Telangana,New
675,Tanya Gokhale,Female,60+,Kerala,Returning
676,Abram Banik,Male,18-25,West Bengal,Returning
677,Ira Mangal,Female,60+,Kerala,New
678,Ivan Sood,Female,36-45,Kerala,Returning
679,Rhea Grewal,Female,26-35,West Bengal,New
680,Anika Srinivasan,Female,18-25,West Bengal,New
681,Samaira Chakraborty,Female,60+,Uttar Pradesh,Returning
682,Taimur Deol,Male,46-60,Tamil Nadu,Returning
683,Ahana  Bhakta,Male,36-45,Kerala,Returning
684,Vidur Joshi,Female,26-35,Karnataka,Returning
685,Ahana  Chopra,Male,36-45,Maharashtra,Returning
686,Jiya Loyal,Female,60+,Kerala,Returning
687,Advika Sethi,Female,26-35,Uttar Pradesh,New
688,Kartik Raj,Male,46-60,West Bengal,Returning
689,Inaaya  Gade,Male,18-25,Uttar Pradesh,New
690,Priyansh Agarwal,Female,60+,Rajasthan,Returning
691,Alisha Butala,Female,26-35,Uttar Pradesh,Returning
692,Rania Mannan,Female,18-25,Kerala,Returning
693,Saanvi Gupta,Male,26-35,Telangana,Returning
694,Vaibhav Ganesan,Female,60+,West Bengal,New
695,Myra Lall,Female,26-35,West Bengal,New
696,Hunar Ghose,Female,46-60,Delhi,New
697,Veer Balakrishnan,Male,26-35,Uttar Pradesh,New
698,Himmat Balan,Female,60+,Telangana,Returning
699,Jiya Uppal,Female,26-35,West Bengal,Returning
700,Tara Tiwari,Male,18-25,Delhi,Returning
701,Tara Chanda,Female,18-25,Telangana,New
702,Nishith Chawla,Female,36-45,Kerala,Returning
703,Pari Dayal,Male,36-45,Delhi,Returning
704,Lagan Desai,Female,46-60,Uttar Pradesh,New
705,Aarav Bera,Male,18-25,Kerala,New
706,Jiya Dara,Male,36-45,Delhi,New
707,Hridaan Kapur,Female,26-35,West Bengal,New
708,Kiaan Seshadri,Female,46-60,Maharashtra,Returning
709,Jayant Raval,Female,60+,Gujarat,New
710,Divij Trivedi,Female,36-45,Maharashtra,New
711,Aayush Gera,Male,36-45,Maharashtra,New
712,Ahana  Lanka,Female,18-25,Delhi,Returning
713,Ehsaan Dhaliwal,Male,46-60,Gujarat,New
714,Sumer Kaul,Female,18-25,Uttar Pradesh,Returning
715,Krish Shah,Female,18-25,Tamil Nadu,Returning
716,Sahil Wable,Female,46-60,Tamil Nadu,Returning
717,Shaan Sachdeva,Male,26-35,Telangana,Returning
718,Faiyaz Shere,Female,36-45,Maharashtra,Returning
719,Pari Kunda,Female,18-25,Kerala,Returning
720,Jayesh Seth,Female,36-45,Rajasthan,New
721,Anaya Sawhney,Female,46-60,Uttar Pradesh,New
722,Emir Babu,Male,26-35,Kerala,New
723,Mahika Barad,Female,60+,Telangana,New
724,Aayush Kurian,Male,26-35,Tamil Nadu,Returning
725,Kiara Khurana,Male,46-60,Gujarat,Returning
726,Divij Shroff,Male,26-35,Maharashtra,New
727,Vaibhav Chaudhari,Male,60+,Delhi,Returning
728,Onkar Dutta,Male,18-25,Delhi,New
729,Saanvi Chaudhry,Male,26-35,Tamil Nadu,New
730,Shlok Acharya,Female,46-60,Telangana,Returning
731,Vaibhav Halder,Male,26-35,Karnataka,Returning
732,Madhup Rajagopalan,Male,60+,Karnataka,Returning
733,Shamik Sunder,Male,46-60,Rajasthan,New
734,Ishita Toor,Female,26-35,West Bengal,Returning
735,Jhanvi Kade,Female,46-60,Gujarat,New
736,Vritika Bains,Male,60+,Delhi,New
737,Aaina Anne,Female,18-25,Gujarat,Returning
738,Neelofar Khosla,Male,60+,West Bengal,New
739,Divit Sabharwal,Male,18-25,Uttar Pradesh,New
740,Aradhya Krish,Female,36-45,West Bengal,New
741,Dhanush Gola,Male,60+,Delhi,New
742,Azad Sarkar,Female,18-25,Tamil Nadu,Returning
743,Darshit Bath,Female,36-45,Telangana,New
744,Zain Rout,Male,36-45,Kerala,New
745,Jayant Shetty,Male,36-45,Uttar Pradesh,Returning
746,Vaibhav Tandon,Female,46-60,Kerala,New
747,Tushar D’Alia,Male,60+,Kerala,Returning
748,Pari Bedi,Male,60+,Karnataka,Returning
749,Samiha Bhattacharyya,Male,60+,Karnataka,New
750,Nitara Sood,Female,60+,Telangana,Returning
751,Arhaan Kuruvilla,Female,46-60,Delhi,New
752,Ela Dube,Male,60+,Gujarat,New
753,Myra Khurana,Female,18-25,Gujarat,New
754,Anya Saxena,Female,36-45,Kerala,Returning
755,Gatik Krishna,Female,46-60,West Bengal,Returning
756,Jivika Bala,Female,46-60,West Bengal,Returning
757,Ela Bhavsar,Female,60+,Delhi,New
758,Romil Gola,Male,36-45,Rajasthan,New
759,Lavanya Khare,Male,18-25,Kerala,New
760,Heer Jaggi,Male,36-45,Delhi,Returning
761,Mishti Mander,Female,26-35,West Bengal,Returning
762,Indranil Madan,Female,36-45,Uttar Pradesh,Returning
763,Neelofar Tripathi,Male,18-25,Maharashtra,Returning
764,Romil Dash,Female,18-25,Karnataka,New
765,Divyansh Hayer,Male,18-25,Telangana,Returning
766,Anya Gade,Male,46-60,Maharashtra,Returning
767,Kaira Chana,Male,46-60,Tamil Nadu,New
768,Shaan Dara,Female,26-35,Rajasthan,Returning
769,Zeeshan Kadakia,Female,36-45,West Bengal,Returning
770,Vritika Shanker,Male,60+,Karnataka,New
771,Myra Guha,Male,26-35,Kerala,Returning
772,Khushi Dayal,Male,60+,Kerala,New
773,Madhav Sahni,Male,60+,Telangana,Returning
774,Eshani Bhakta,Female,26-35,West Bengal,New
775,Mahika Gill,Female,36-45,Gujarat,New
776,Aarna Kaur,Male,60+,West Bengal,New
777,Vardaniya Lad,Male,46-60,Kerala,New
778,Anahi Bhagat,Female,46-60,West Bengal,New
779,Parinaaz Chander,Female,26-35,Karnataka,Returning
780,Elakshi Tak,Male,60+,Rajasthan,New
781,Veer Shah,Male,26-35,West Bengal,Returning
782,Mamooty Sibal,Male,46-60,Gujarat,New
783,Kiara Goda,Female,26-35,Gujarat,New
784,Adah Singh,Female,60+,Rajasthan,New
785,Navya Mammen,Female,60+,Tamil Nadu,Returning
786,Sahil Soni,Male,46-60,Kerala,New
787,Aarush Gour,Male,18-25,Kerala,Returning
788,Dhruv Khosla,Female,18-25,Telangana,Returning
789,Myra Ray,Female,36-45,Karnataka,Returning
790,Ritvik Baria,Male,46-60,Rajasthan,Returning
791,Prisha Khare,Female,36-45,Telangana,New
792,Darshit Saxena,Female,46-60,West Bengal,Returning
793,Priyansh Vala,Male,60+,Rajasthan,Returning
794,Saanvi Ganesan,Female,46-60,Uttar Pradesh,Returning
795,Himmat Acharya,Male,26-35,Maharashtra,Returning
796,Kavya Grewal,Male,36-45,Maharashtra,New
797,Manjari Mand,Male,46-60,Tamil Nadu,Returning
798,Riya Wason,Male,36-45,Uttar Pradesh,New
799,Renee Sehgal,Male,46-60,Tamil Nadu,New
800,Tejas Acharya,Male,18-25,Maharashtra,New
801,Divij Bedi,Male,36-45,Tamil Nadu,Returning
802,Hunar Khanna,Female,60+,Uttar Pradesh,New
803,Aarna Verma,Male,60+,Tamil Nadu,Returning
804,Siya Ganesh,Male,46-60,Gujarat,Returning
805,Kimaya Baria,Female,60+,Kerala,Returning
806,Gokul Raju,Female,60+,Rajasthan,New
807,Kimaya Varughese,Female,36-45,Uttar Pradesh,New
808,Gokul Bora,Male,46-60,Telangana,Returning
809,Aarna Tandon,Female,36-45,Tamil Nadu,New
810,Nishith Gopal,Male,46-60,Kerala,Returning
811,Keya Savant,Male,60+,Maharashtra,New
812,Yashvi Barad,Male,46-60,Kerala,New
813,Raunak Halder,Male,46-60,West Bengal,New
814,Baiju Kaur,Female,26-35,Tamil Nadu,Returning
815,Aniruddh Bansal,Female,46-60,Tamil Nadu,Returning
816,Kabir Loke,Male,26-35,Karnataka,Returning
817,Dhanuk Majumdar,Male,36-45,Telangana,Returning
818,Eva Kota,Male,26-35,Tamil Nadu,New
819,Aayush Buch,Female,36-45,Maharashtra,New
820,Pranay Brar,Male,46-60,Delhi,New
821,Arhaan Bhakta,Male,36-45,Delhi,Returning
822,Abram Rajagopal,Female,60+,West Bengal,Returning
823,Piya Mall,Female,46-60,Delhi,New
824,Ela Srinivas,Male,26-35,Uttar Pradesh,Returning
825,Sahil Shenoy,Female,18-25,West Bengal,Returning
826,Sara Varma,Female,46-60,Rajasthan,New
827,Anahita Karpe,Male,60+,Rajasthan,Returning
828,Jayant Dhar,Female,36-45,West Bengal,Returning
829,Mehul Magar,Male,26-35,Karnataka,New
830,Shamik Wable,Female,26-35,Uttar Pradesh,Returning
831,Indrans Subramanian,Male,60+,Maharashtra,New
832,Gatik Lala,Male,60+,Uttar Pradesh,Returning
833,Prisha Saxena,Male,46-60,Uttar Pradesh,New
834,Ritvik Bassi,Female,18-25,Maharashtra,New
835,Advika Divan,Male,18-25,Kerala,New
836,Yakshit Chahal,Female,36-45,Gujarat,Returning
837,Saira Mallick,Male,26-35,Delhi,Returning
838,Mamooty Sant,Male,46-60,West Bengal,Returning
839,Riaan Iyer,Female,26-35,Delhi,New
840,Parinaaz Boase,Male,46-60,Karnataka,Returning
841,Nirvi Kala,Male,60+,Delhi,Returning
842,Saksham Jhaveri,Female,36-45,Maharashtra,Returning
843,Samiha Gill,Male,60+,Rajasthan,New
844,Kiaan Mangal,Male,26-35,Rajasthan,Returning
845,Vedika Deshmukh,Male,36-45,Uttar Pradesh,Returning
846,Neysa Chahal,Male,46-60,Uttar Pradesh,Returning
847,Yashvi Dhaliwal,Female,46-60,Rajasthan,New
848,Ayesha Chaudry,Female,36-45,Kerala,Returning
849,Riya Brahmbhatt,Male,60+,Kerala,Returning
850,Khushi Bains,Female,36-45,Uttar Pradesh,Returning
851,Ivana Tank,Male,60+,West Bengal,Returning
852,Charvi Tak,Female,36-45,Karnataka,New
853,Hazel Dua,Male,60+,Maharashtra,New
854,Rasha Rattan,Male,18-25,Kerala,New
855,Adira Wason,Male,36-45,Tamil Nadu,New
856,Indrajit Kannan,Male,60+,Rajasthan,Returning
857,Oorja Arora,Male,26-35,Telangana,New
858,Shayak Arora,Male,26-35,Karnataka,Returning
859,Kavya Deep,Female,36-45,Karnataka,Returning
860,Ivana Char,Male,36-45,Rajasthan,New
861,Raghav Dhawan,Female,46-60,Delhi,Returning
862,Mohanlal Vala,Male,60+,Rajasthan,Returning
863,Ehsaan Butala,Female,36-45,Maharashtra,Returning
864,Lagan Seshadri,Female,26-35,Kerala,New
865,Romil Andra,Female,26-35,Delhi,New
866,Alia Tank,Male,26-35,Kerala,New
867,Vedika Mahal,Male,60+,Telangana,Returning
868,Abram Thaman,Female,18-25,Delhi,New
869,Anahi Dara,Male,36-45,West Bengal,New
870,Keya Sant,Female,18-25,Kerala,Returning
871,Tiya Chawla,Male,60+,Rajasthan,New
872,Jiya Bajwa,Female,36-45,Kerala,Returning
873,Samiha Agate,Female,46-60,Telangana,New
874,Taran Deo,Male,36-45,Uttar Pradesh,New
875,Raunak Butala,Female,36-45,Karnataka,New
876,Kaira Gandhi,Male,36-45,Delhi,New
877,Divyansh Chander,Female,36-45,Maharashtra,New
878,Gokul Kanda,Female,36-45,Gujarat,Returning
879,Mannat Subramanian,Male,60+,West Bengal,Returning
880,Prisha Issac,Male,36-45,Telangana,Returning
881,Gatik Varma,Male,60+,West Bengal,Returning
882,Shayak Agrawal,Female,36-45,Maharashtra,Returning
883,Lakshit Wali,Male,36-45,Delhi,Returning
884,Samiha Chada,Female,60+,Kerala,New
885,Hunar Sani,Female,36-45,Tamil Nadu,New
886,Samar Behl,Male,26-35,Uttar Pradesh,Returning
887,Damini Bandi,Male,36-45,Kerala,Returning
888,Abram Raval,Female,46-60,Gujarat,Returning
889,Suhana Buch,Female,60+,Tamil Nadu,Returning
890,Prerak Chanda,Male,36-45,Uttar Pradesh,Returning
891,Priyansh Mahal,Male,36-45,West Bengal,Returning
892,Mohanlal Barad,Male,60+,Kerala,New
893,Zaina Zacharia,Male,18-25,Karnataka,New
894,Jayesh Khalsa,Male,26-35,Delhi,New
895,Nirvaan Bassi,Female,26-35,Telangana,Returning
896,Tiya Chhabra,Female,36-45,Telangana,New
897,Dhanuk Bhat,Female,60+,Maharashtra,New
898,Eva Sachdev,Female,46-60,Karnataka,Returning
899,Ivana Viswanathan,Male,36-45,West Bengal,New
900,Indrans Behl,Male,26-35,Karnataka,Returning
901,Aaryahi Buch,Male,36-45,Karnataka,New
902,Divit Bansal,Female,60+,Gujarat,Returning
903,Nakul Sani,Female,46-60,Gujarat,Returning
904,Romil Char,Male,18-25,Rajasthan,Returning
905,Rohan Bava,Male,46-60,Kerala,Returning
906,Tara Mani,Female,36-45,Tamil Nadu,New
907,Hridaan Sur,Female,26-35,Uttar Pradesh,New
908,Shlok Sachar,Male,60+,Kerala,New
909,Devansh Krishnamurthy,Male,36-45,Karnataka,New
910,Indrajit Kakar,Female,18-25,Maharashtra,Returning
911,Bhamini De,Male,60+,Karnataka,Returning
912,Arnav Rastogi,Male,60+,Karnataka,New
913,Aarush Kuruvilla,Male,60+,Maharashtra,Returning
914,Zaina Kumar,Female,36-45,Delhi,Returning
915,Hunar Sunder,Female,18-25,Karnataka,New
916,Nitya Dubey,Female,36-45,Delhi,New
917,Mishti Kumar,Female,60+,West Bengal,Returning
918,Nishith Tak,Female,60+,Uttar Pradesh,Returning
919,Kismat Ray,Female,26-35,Gujarat,Returning
920,Samaira De,Female,46-60,Kerala,Returning
921,Eva Mann,Male,36-45,Rajasthan,New
922,Dharmajan Tata,Male,18-25,Rajasthan,New
923,Nakul Grewal,Male,60+,Tamil Nadu,New
924,Hrishita Gill,Male,36-45,Gujarat,Returning
925,Bhamini Bhasin,Male,46-60,West Bengal,New
926,Ritvik Deol,Male,36-45,Gujarat,New
927,Divyansh Ben,Male,46-60,Rajasthan,New
928,Aarush Lad,Female,36-45,Karnataka,New
929,Onkar Buch,Female,26-35,Telangana,Returning
930,Kabir Balakrishnan,Male,36-45,Kerala,Returning
931,Dishani Kapoor,Male,26-35,Maharashtra,New
932,Kashvi Samra,Female,46-60,West Bengal,New
933,Vaibhav Gaba,Male,60+,West Bengal,New
934,Ahana  Garg,Male,60+,Maharashtra,Returning
935,Drishya Char,Female,36-45,Telangana,Returning
936,Kartik Edwin,Male,18-25,Karnataka,New
937,Pranay Deshpande,Female,36-45,Kerala,New
938,Heer Chatterjee,Male,26-35,Gujarat,New
939,Samar Jaggi,Female,26-35,Tamil Nadu,Returning
940,Keya Majumdar,Female,46-60,Uttar Pradesh,Returning
941,Amani Walia,Female,36-45,Karnataka,Returning
942,Dhanuk Kapadia,Male,46-60,Kerala,Returning
943,Aarav Singhal,Female,18-25,West Bengal,New
944,Navya Bhardwaj,Male,60+,Kerala,New
945,Keya Dua,Male,60+,Kerala,Returning
946,Anaya Saran,Male,36-45,West Bengal,New
947,Mannat Goel,Male,46-60,Rajasthan,Returning
948,Kiaan Dhaliwal,Female,46-60,Rajasthan,Returning
949,Emir Banerjee,Female,18-25,Maharashtra,New
950,Rania Apte,Male,46-60,Kerala,New
951,Shaan Loyal,Male,26-35,Gujarat,Returning
952,Renee Jayaraman,Female,26-35,Tamil Nadu,Returning
953,Fateh Dara,Male,26-35,Telangana,Returning
954,Zain Ganguly,Female,36-45,Uttar Pradesh,New
955,Zara Banik,Male,26-35,Gujarat,Returning
956,Aniruddh Vasa,Male,26-35,Rajasthan,New
957,Madhav Saini,Female,60+,Maharashtra,New
958,Arhaan Mand,Male,36-45,Delhi,New
959,Aaina Chokshi,Female,26-35,Gujarat,Returning
960,Zara Rajan,Male,18-25,Telangana,New
961,Anya Keer,Male,26-35,Rajasthan,New
962,Dhruv Bir,Male,36-45,Telangana,New
963,Saksham Datta,Female,46-60,Karnataka,New
964,Heer Wable,Male,60+,Uttar Pradesh,New
965,Anya Kadakia,Male,60+,Gujarat,Returning
